Frame,Contour ID,Length
4,11921,5.988
4,11923,6.472
4,11924,0.100
4,11926,0.972
4,11927,0.171
4,11928,4.258
4,11929,5.951
4,11930,1.952
4,11931,12.502
4,11932,5.699
4,11934,0.216
4,11935,0.233
4,11936,3.375
4,11937,2.935
4,11938,1.719
4,11939,1.979
4,11940,1.799
4,11941,1.671
4,11942,3.051
4,11943,3.218
4,11944,0.960
4,11946,2.518
4,11947,4.868
4,11948,2.726
4,11949,1.509
4,11951,8.457
4,11953,6.739
4,11954,0.107
4,11956,0.217
4,11957,0.434
4,11958,6.978
4,11959,0.063
4,11960,1.294
4,11961,7.237
4,11962,0.993
4,11964,0.217
4,11965,0.218
4,11967,1.404
4,11968,0.102
4,11969,0.108
4,11971,0.201
4,11972,0.067
4,11974,9.474
4,11975,0.115
4,11976,0.139
4,11977,11.738
4,11978,1.758
4,11979,4.394
4,11981,0.108
4,11982,0.438
4,11983,1.090
4,11985,3.224
4,11986,17.262
4,11988,15.103
4,11989,1.535
4,11990,2.937
4,11991,0.448
4,11992,1.564
4,11993,0.119
4,11994,0.080
4,11996,1.186
4,11997,1.461
4,11998,0.085
4,12000,0.106
4,12001,0.201
4,12002,0.070
4,12003,0.679
4,12004,0.486
4,12005,0.494
4,12007,4.800
4,12009,0.811
4,12011,0.275
4,12013,1.239
4,12014,4.192
4,12015,2.965
4,12017,14.682
4,12019,0.459
4,12020,3.481
4,12021,1.974
4,12022,0.546
4,12023,2.784
4,12024,1.052
4,12025,4.552
4,12027,0.099
4,12028,0.084
4,12030,2.390
4,12031,3.579
4,12032,0.188
4,12033,1.919
4,12034,0.102
4,12036,6.105
4,12037,0.139
4,12038,4.745
4,12039,14.088
4,12040,0.120
4,12042,1.446
4,12044,5.897
4,12045,0.101
4,12047,1.702
4,12048,2.454
4,12049,5.489
4,12050,1.088
4,12051,17.393
4,12052,3.698
4,12053,5.674
4,12054,0.071
4,12056,5.487
4,12057,4.997
4,12058,0.156
4,12059,0.085
4,12061,0.226
4,12062,1.904
4,12063,0.788
4,12064,8.638
4,12065,1.931
4,12066,11.141
4,12067,0.788
4,12068,7.163
4,12069,4.542
4,12070,1.092
4,12072,1.983
4,12073,2.745
4,12074,8.488
4,12075,4.051
4,12076,9.031
4,12078,6.706
4,12079,0.264
4,12080,0.235
4,12081,0.086
4,12083,1.485
4,12084,0.733
4,12085,1.290
4,12086,0.486
4,12087,1.601
4,12088,1.791
4,12089,0.683
4,12090,0.130
4,12091,0.318
4,12092,0.386
4,12094,1.314
4,12095,0.105
4,12097,1.083
4,12099,1.010
4,12100,2.330
4,12102,3.647
4,12103,0.116
4,12105,1.611
4,12107,1.767
4,12109,0.111
4,12110,0.105
4,12111,0.146
4,12112,12.888
4,12113,2.372
4,12114,3.958
4,12115,6.512
4,12117,1.527
4,12118,2.844
4,12119,5.672
4,12120,0.108
4,12122,5.809
4,12123,1.245
4,12124,1.156
4,12126,4.581
4,12127,0.966
4,12128,1.844
4,12130,1.887
4,12131,2.262
4,12132,0.437
4,12133,1.035
4,12134,0.115
4,12135,0.110
4,12137,0.073
4,12138,4.057
4,12140,0.262
4,12141,4.968
4,12142,13.432
4,12143,3.253
4,12144,3.524
4,12145,3.303
4,12147,0.221
4,12148,2.794
4,12150,11.277
4,12152,0.144
4,12153,0.116
4,12155,9.173
4,12156,1.855
4,12157,8.929
4,12159,16.639
4,12160,2.385
4,12161,13.704
4,12162,3.857
4,12164,5.267
4,12165,1.750
4,12166,3.366
4,12167,3.503
4,12168,7.982
4,12170,9.230
4,12171,6.561
4,12173,2.547
4,12174,5.979
4,12175,9.279
4,12177,8.278
4,12178,21.123
4,12179,5.875
4,12181,0.217
4,12182,4.252
4,12184,4.033
4,12185,10.788
4,12187,4.104
4,12188,2.865
4,12189,4.173
4,12190,7.929
4,12191,0.543
4,12193,8.396
4,12194,2.482
4,12195,15.884
4,12196,4.298
4,12197,3.594
4,12199,1.370
4,12201,6.006
4,12203,11.406
4,12205,0.246
4,12207,4.483
4,12208,1.084
4,12210,1.922
4,12212,0.777
4,12214,0.221
4,12215,9.275
4,12216,0.796
4,12217,2.655
4,12218,0.549
4,12219,7.914
4,12220,1.064
4,12221,0.467
4,12223,1.101
4,12224,0.210
4,12226,4.583
4,12227,5.591
4,12228,1.750
4,12229,1.506
4,12231,0.217
4,12233,2.075
4,12235,1.749
4,12236,1.949
4,12237,5.055
4,12238,0.090
4,12239,0.090
4,12241,0.197
4,12242,0.079
4,12243,0.096
4,12244,2.139
4,12245,2.618
4,12247,3.159
4,12248,0.660
4,12249,0.208
4,12250,7.480
4,12251,6.992
4,12253,1.743
4,12254,0.627
4,12256,0.896
4,12257,0.074
4,12259,3.567
4,12261,1.399
4,12263,2.398
4,12265,1.079
4,12266,2.172
4,12267,1.909
4,12269,0.226
4,12270,0.495
4,12272,4.536
4,12273,19.048
4,12275,2.089
4,12276,1.762
4,12277,0.099
4,12279,2.470
4,12280,0.904
4,12281,2.376
4,12282,13.198
4,12283,0.517
4,12284,0.413
4,12286,0.737
4,12287,1.476
4,12288,0.062
4,12290,0.205
4,12291,0.085
4,12293,6.969
4,12294,2.134
4,12295,0.789
4,12297,0.096
4,12298,0.168
4,12299,0.706
4,12301,7.536
4,12302,5.159
4,12303,8.303
4,12304,0.985
4,12306,1.884
4,12307,2.832
4,12308,2.072
4,12309,0.902
4,12310,0.170
4,12312,7.365
4,12313,0.401
4,12315,3.211
4,12316,2.103
4,12317,10.676
4,12319,2.276
4,12320,0.099
4,12321,0.074
4,12323,10.341
4,12324,14.739
4,12326,6.130
4,12328,15.193
4,12329,17.130
4,12330,3.090
4,12332,4.139
4,12333,14.144
4,12334,4.327
4,12335,14.700
4,12336,10.599
4,12338,0.131
4,12339,0.110
4,12340,4.627
4,12341,0.084
4,12343,0.203
4,12344,0.069
4,12345,15.653
4,12346,15.093
4,12348,0.111
4,12350,2.616
4,12351,0.145
4,12353,3.067
4,12354,0.065
4,12356,1.136
4,12358,2.032
4,12359,1.283
4,12360,1.358
4,12361,2.236
4,12362,0.321
4,12364,4.478
4,12365,2.236
4,12367,0.197
4,12368,0.167
4,12370,0.105
4,12371,0.672
4,12372,0.968
4,12373,1.663
4,12374,0.086
4,12375,4.327
4,12376,4.261
4,12377,1.656
4,12379,1.135
4,12380,0.133
4,12381,0.078
4,12382,0.803
4,12384,0.219
4,12386,0.223
4,12387,0.102
4,12388,16.139
4,12389,4.796
4,12390,2.886
4,12392,0.290
4,12393,1.554
4,12395,12.972
4,12396,13.387
4,12397,11.841
4,12398,6.620
4,12400,0.108
4,12401,0.109
4,12402,6.967
4,12403,3.521
4,12404,5.067
4,12405,1.204
4,12407,0.114
4,12408,0.102
4,12409,5.571
4,12411,8.101
4,12412,5.158
4,12413,0.215
4,12415,0.288
4,12417,0.189
4,12418,0.075
4,12419,0.086
4,12421,0.168
4,12423,0.229
4,12424,3.366
4,12426,0.269
4,12427,8.465
4,12429,1.660
4,12430,0.108
4,12432,1.087
4,12433,1.091
4,12434,3.125
4,12436,12.191
4,12438,0.112
4,12440,0.665
4,12441,3.790
4,12442,13.370
4,12444,0.146
4,12445,0.110
4,12446,0.110
4,12448,0.257
4,12450,1.614
4,12451,2.257
4,12452,10.569
4,12454,2.761
4,12456,1.819
4,12457,0.220
4,12458,0.107
4,12459,0.134
4,12461,0.107
4,12462,0.111
4,12463,7.626
4,12464,1.255
4,12465,0.136
4,12466,0.409
4,12467,0.297
4,12468,0.674
4,12470,0.201
4,12472,13.000
4,12473,1.460
4,12474,2.240
4,12476,7.243
4,12477,0.354
4,12478,3.887
4,12480,4.489
4,12482,4.485
4,12483,4.224
4,12484,3.386
4,12485,3.760
4,12486,1.438
4,12487,3.584
4,12488,1.100
4,12489,23.660
4,12490,4.428
4,12492,5.239
4,12493,6.618
4,12495,1.993
4,12496,1.701
4,12497,0.245
4,12498,0.932
4,12499,4.078
4,12500,4.416
4,12501,0.358
4,12502,4.837
4,12503,9.593
4,12504,0.232
4,12505,0.433
4,12507,1.422
4,12509,0.136
4,12511,0.094
4,12512,0.087
4,12514,3.031
4,12515,2.359
4,12516,3.684
4,12518,0.093
4,12519,0.151
4,12520,3.034
4,12522,0.221
4,12524,0.107
4,12525,0.108
4,12527,1.334
4,12528,5.903
4,12529,0.175
4,12531,7.583
4,12532,0.081
4,12533,0.185
4,12535,0.114
4,12536,0.103
4,12538,0.100
4,12539,0.081
4,12540,0.093
4,12542,0.097
4,12544,4.837
4,12545,0.479
4,12546,0.560
4,12547,0.351
4,12549,0.512
4,12550,2.333
4,12551,14.666
4,12552,13.695
4,12553,2.204
4,12554,3.823
4,12555,0.562
4,12556,0.154
4,12557,2.130
4,12559,0.261
4,12561,0.730
4,12562,1.983
4,12563,0.102
4,12564,0.062
4,12565,0.292
4,12566,0.272
4,12568,1.512
4,12570,0.321
4,12572,9.128
4,12574,0.104
4,12576,0.925
4,12578,0.323
4,12579,0.551
4,12580,0.100
4,12581,0.107
4,12583,0.140
4,12585,0.110
4,12586,0.102
4,12588,5.641
4,12590,0.111
4,12591,0.102
4,12592,0.091
4,12593,0.062
4,12595,0.110
4,12596,0.101
4,12597,2.343
4,12598,5.177
4,12599,0.094
4,12601,2.559
4,12603,0.095
4,12605,0.280
4,12607,0.100
4,12608,0.169
4,12610,16.064
4,12611,0.102
4,12613,0.195
4,12614,0.915
4,12616,1.989
4,12618,3.767
4,12619,2.190
4,12620,6.416
4,12621,0.104
4,12623,5.026
4,12624,7.096
4,12626,0.101
4,12628,0.162
4,12630,0.105
4,12631,0.110
4,12632,0.122
4,12634,11.121
4,12635,0.162
4,12636,12.960
4,12638,1.784
4,12639,0.378
4,12641,0.669
4,12642,8.950
4,12643,0.113
4,12645,0.107
4,12646,0.089
4,12647,0.090
4,12648,0.259
4,12649,0.878
4,12651,3.892
4,12652,0.090
4,12653,0.077
4,12655,0.551
4,12656,1.805
4,12657,5.460
4,12659,3.441
4,12661,0.096
4,12662,0.177
4,12663,1.665
4,12665,0.141
4,12666,0.109
4,16641,0.069
4,16642,3.993
4,16643,1.915
4,16644,0.443
4,16645,2.391
4,16646,0.173
4,16647,0.281
4,16648,0.232
4,16649,0.808
4,16650,11.647
4,16651,2.537
4,16652,0.847
4,16653,0.111
4,16654,0.139
4,16655,0.108
4,16656,0.285
4,16657,1.517
4,16658,3.465
4,16659,0.187
4,16660,0.105
4,16661,0.920
4,16662,0.094
4,16663,0.103
4,16664,7.612
4,16665,1.175
4,16666,2.904
4,16667,0.082
4,16668,6.524
4,16669,0.850
4,16670,1.105
4,16671,0.090
4,16672,0.102
4,16673,0.095
4,16674,0.083
4,16675,0.096
4,16676,0.109
4,16677,1.291
4,16678,2.038
4,16679,4.057
4,16681,0.071
4,16682,0.192
4,16684,0.544
4,16686,0.456
4,16688,10.426
4,16690,5.533
4,16692,8.733
4,16694,6.496
4,16696,0.266
4,16698,0.605
4,16700,0.645
4,16702,0.354
4,16704,6.082
4,16706,4.130
4,16708,0.269
4,16710,1.160
4,16712,1.351
4,16714,9.407
4,16716,3.526
4,16718,0.077
4,16720,2.590
4,16722,6.390
4,16724,0.986
4,16726,1.523
4,16728,0.343
4,16730,0.380
4,16732,4.420
4,16734,1.042
4,16735,0.277
4,16737,0.151
4,16739,0.216
4,16741,0.201
4,16743,0.293
4,16745,0.369
4,16747,6.502
4,16749,3.963
4,16751,0.203
4,16753,0.271
4,16755,0.105
4,16757,1.864
4,16759,2.191
4,16761,0.139
4,16763,0.108
4,16765,0.649
4,16767,3.911
4,16769,2.194
4,16771,0.223
4,16773,0.162
4,16775,0.832
4,16777,0.249
4,16779,0.091
4,16781,0.220
4,16783,5.111
4,16785,0.216
4,16787,0.107
4,16789,0.109
4,16791,0.177
4,16793,4.749
4,16795,0.245
4,16797,0.109
4,16799,0.108
4,16801,0.109
4,16803,3.994
4,16805,1.458
4,16807,0.107
4,16809,5.854
4,16811,0.109
4,16813,0.116
4,16815,0.157
4,16817,0.180
4,16819,0.170
4,16821,8.516
4,16823,12.578
4,16825,1.811
4,16828,0.290
4,16831,0.096
4,16833,0.735
4,16836,3.371
4,16838,1.048
4,16841,8.423
4,16844,0.103
4,16847,2.554
4,16850,0.241
4,16853,0.102
4,16856,3.094
4,16859,2.144
4,16862,2.098
4,16865,6.656
4,16868,0.093
4,16871,0.184
4,16874,32.391
4,16877,0.198
4,16880,0.328
4,16883,2.287
4,16886,5.218
4,16889,1.447
4,16891,14.151
4,16894,2.378
4,16897,0.162
4,16900,1.499
4,16903,0.439
4,16906,0.145
4,16909,0.937
4,16912,0.157
4,16915,0.096
4,16918,0.103
4,16921,2.600
4,16924,13.299
4,16927,0.232
4,16930,0.118
4,16933,4.650
4,16936,1.210
4,16939,0.079
4,16942,0.510
4,16945,0.549
4,16948,0.140
4,16951,1.073
4,16954,0.217
4,16957,0.217
4,16960,0.507
4,16963,9.383
4,16966,0.459
4,16969,0.060
4,16972,0.073
4,16975,0.471
4,16978,0.105
4,16980,0.964
4,16983,0.141
4,16986,0.081
4,16988,0.122
4,16991,0.105
4,16994,1.107
4,16997,0.510
4,16999,0.132
4,17002,6.636
4,17005,12.893
4,17007,0.105
4,17010,0.174
4,17013,0.207
4,17015,0.330
4,17018,0.983
4,17022,0.435
4,17025,0.108
4,17028,0.056
4,17032,0.072
4,17036,1.343
4,17039,0.498
4,17043,0.214
4,17047,0.139
4,17051,0.095
4,17054,0.187
4,17058,0.135
4,17062,0.165
4,17067,0.121
4,17069,0.070
4,17073,0.239
4,17079,2.136
4,17083,1.770
4,17087,0.125
4,17090,3.382
4,17094,7.021
4,17098,0.141
4,17100,0.099
4,17104,0.124
4,17108,7.722
4,17112,0.195
4,17115,0.088
4,17119,0.063
4,17123,7.950
4,17127,0.111
4,17133,0.378
4,17136,1.449
4,17140,0.106
4,17144,0.646
4,17148,0.530
4,17151,0.412
4,17155,0.105
4,17159,0.067
4,17163,5.227
4,17166,0.618
4,17171,0.104
4,17175,16.980
4,17179,0.459
4,17183,1.306
4,17188,0.205
4,17192,0.306
4,17196,0.139
4,17200,0.108
4,17204,0.169
4,17208,0.132
4,17212,0.141
4,17216,0.142
4,17220,0.228
4,17224,0.139
4,17228,0.153
4,17233,0.162
4,17236,0.203
4,17241,0.438
4,17245,0.215
4,17249,0.106
4,17253,0.128
4,17257,0.134
4,17261,0.312
4,17265,0.094
4,17269,0.218
4,17273,0.135
4,17277,0.997
4,17281,0.075
4,17285,0.215
4,17289,0.114
